	icd9_code	short_title	long_title	icd_level2	level2_title	icd_level4	title
119	01722	TB periph lymph-exam unk	Tuberculosis of peripheral lymph nodes, bacteriological or histological examination unknown (at present)	017	Infectious And Parasitic Diseases	0172	TB periph lymph-exam unk Tuberculosis of peripheral lymph nodes, bacteriological or histological examination unknown (at present)
120	01723	TB periph lymph-micro dx	Tuberculosis of peripheral lymph nodes, tubercle bacilli found (in sputum) by microscopy	017	Infectious And Parasitic Diseases	0172	TB periph lymph-micro dx Tuberculosis of peripheral lymph nodes, tubercle bacilli found (in sputum) by microscopy
121	01724	TB periph lymph-cult dx	Tuberculosis of peripheral lymph nodes, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture	017	Infectious And Parasitic Diseases	0172	TB periph lymph-cult dx Tuberculosis of peripheral lymph nodes, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
122	01725	TB periph lymph-histo dx	Tuberculosis of peripheral lymph nodes, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically	017	Infectious And Parasitic Diseases	0172	TB periph lymph-histo dx Tuberculosis of peripheral lymph nodes, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
123	01726	TB periph lymph-oth test	Tuberculosis of peripheral lymph nodes, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]	017	Infectious And Parasitic Diseases	0172	TB periph lymph-oth test Tuberculosis of peripheral lymph nodes, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
124	01730	TB of eye-unspec	Tuberculosis of eye, unspecified	017	Infectious And Parasitic Diseases	0173	TB of eye-unspec Tuberculosis of eye, unspecified
125	01731	TB of eye-no exam	Tuberculosis of eye, bacteriological or histological examination not done	017	Infectious And Parasitic Diseases	0173	TB of eye-no exam Tuberculosis of eye, bacteriological or histological examination not done
126	01732	TB of eye-exam unkn	Tuberculosis of eye, bacteriological or histological examination unknown (at present)	017	Infectious And Parasitic Diseases	0173	TB of eye-exam unkn Tuberculosis of eye, bacteriological or histological examination unknown (at present)
127	01733	TB of eye-micro dx	Tuberculosis of eye, tubercle bacilli found (in sputum) by microscopy	017	Infectious And Parasitic Diseases	0173	TB of eye-micro dx Tuberculosis of eye, tubercle bacilli found (in sputum) by microscopy
128	01734	TB of eye-cult dx	Tuberculosis of eye, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture	017	Infectious And Parasitic Diseases	0173	TB of eye-cult dx Tuberculosis of eye, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
129	01735	TB of eye-histo dx	Tuberculosis of eye, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically	017	Infectious And Parasitic Diseases	0173	TB of eye-histo dx Tuberculosis of eye, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
130	01736	TB of eye-oth test	Tuberculosis of eye, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]	017	Infectious And Parasitic Diseases	0173	TB of eye-oth test Tuberculosis of eye, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
131	01740	TB of ear-unspec	Tuberculosis of ear, unspecified	017	Infectious And Parasitic Diseases	0174	TB of ear-unspec Tuberculosis of ear, unspecified
132	01741	TB of ear-no exam	Tuberculosis of ear, bacteriological or histological examination not done	017	Infectious And Parasitic Diseases	0174	TB of ear-no exam Tuberculosis of ear, bacteriological or histological examination not done
133	01742	TB of ear-exam unkn	Tuberculosis of ear, bacteriological or histological examination unknown (at present)	017	Infectious And Parasitic Diseases	0174	TB of ear-exam unkn Tuberculosis of ear, bacteriological or histological examination unknown (at present)
134	01743	TB of ear-micro dx	Tuberculosis of ear, tubercle bacilli found (in sputum) by microscopy	017	Infectious And Parasitic Diseases	0174	TB of ear-micro dx Tuberculosis of ear, tubercle bacilli found (in sputum) by microscopy
135	01744	TB of ear-cult dx	Tuberculosis of ear, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture	017	Infectious And Parasitic Diseases	0174	TB of ear-cult dx Tuberculosis of ear, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
136	01745	TB of ear-histo dx	Tuberculosis of ear, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically	017	Infectious And Parasitic Diseases	0174	TB of ear-histo dx Tuberculosis of ear, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
137	01746	TB of ear-oth test	Tuberculosis of ear, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]	017	Infectious And Parasitic Diseases	0174	TB of ear-oth test Tuberculosis of ear, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
138	01750	TB of thyroid-unspec	Tuberculosis of thyroid gland, unspecified	017	Infectious And Parasitic Diseases	0175	TB of thyroid-unspec Tuberculosis of thyroid gland, unspecified
139	01751	TB of thyroid-no exam	Tuberculosis of thyroid gland, bacteriological or histological examination not done	017	Infectious And Parasitic Diseases	0175	TB of thyroid-no exam Tuberculosis of thyroid gland, bacteriological or histological examination not done
140	01752	TB of thyroid-exam unkn	Tuberculosis of thyroid gland, bacteriological or histological examination unknown (at present)	017	Infectious And Parasitic Diseases	0175	TB of thyroid-exam unkn Tuberculosis of thyroid gland, bacteriological or histological examination unknown (at present)
141	01753	TB of thyroid-micro dx	Tuberculosis of thyroid gland, tubercle bacilli found (in sputum) by microscopy	017	Infectious And Parasitic Diseases	0175	TB of thyroid-micro dx Tuberculosis of thyroid gland, tubercle bacilli found (in sputum) by microscopy
142	01754	TB of thyroid-cult dx	Tuberculosis of thyroid gland, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture	017	Infectious And Parasitic Diseases	0175	TB of thyroid-cult dx Tuberculosis of thyroid gland, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
143	01755	TB of thyroid-histo dx	Tuberculosis of thyroid gland, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically	017	Infectious And Parasitic Diseases	0175	TB of thyroid-histo dx Tuberculosis of thyroid gland, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
144	01756	TB of thyroid-oth test	Tuberculosis of thyroid gland, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]	017	Infectious And Parasitic Diseases	0175	TB of thyroid-oth test Tuberculosis of thyroid gland, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
145	01760	TB of adrenal-unspec	Tuberculosis of adrenal glands, unspecified	017	Infectious And Parasitic Diseases	0176	TB of adrenal-unspec Tuberculosis of adrenal glands, unspecified
146	01761	TB of adrenal-no exam	Tuberculosis of adrenal glands, bacteriological or histological examination not done	017	Infectious And Parasitic Diseases	0176	TB of adrenal-no exam Tuberculosis of adrenal glands, bacteriological or histological examination not done
147	01762	TB of adrenal-exam unkn	Tuberculosis of adrenal glands, bacteriological or histological examination unknown (at present)	017	Infectious And Parasitic Diseases	0176	TB of adrenal-exam unkn Tuberculosis of adrenal glands, bacteriological or histological examination unknown (at present)
148	01763	TB of adrenal-micro dx	Tuberculosis of adrenal glands, tubercle bacilli found (in sputum) by microscopy	017	Infectious And Parasitic Diseases	0176	TB of adrenal-micro dx Tuberculosis of adrenal glands, tubercle bacilli found (in sputum) by microscopy
149	01764	TB of adrenal-cult dx	Tuberculosis of adrenal glands, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture	017	Infectious And Parasitic Diseases	0176	TB of adrenal-cult dx Tuberculosis of adrenal glands, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
150	01765	TB of adrenal-histo dx	Tuberculosis of adrenal glands, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically	017	Infectious And Parasitic Diseases	0176	TB of adrenal-histo dx Tuberculosis of adrenal glands, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
151	01766	TB of adrenal-oth test	Tuberculosis of adrenal glands, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]	017	Infectious And Parasitic Diseases	0176	TB of adrenal-oth test Tuberculosis of adrenal glands, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
152	01770	TB of spleen-unspec	Tuberculosis of spleen, unspecified	017	Infectious And Parasitic Diseases	0177	TB of spleen-unspec Tuberculosis of spleen, unspecified
153	01771	TB of spleen-no exam	Tuberculosis of spleen, bacteriological or histological examination not done	017	Infectious And Parasitic Diseases	0177	TB of spleen-no exam Tuberculosis of spleen, bacteriological or histological examination not done
154	01772	TB of spleen-exam unkn	Tuberculosis of spleen, bacteriological or histological examination unknown (at present)	017	Infectious And Parasitic Diseases	0177	TB of spleen-exam unkn Tuberculosis of spleen, bacteriological or histological examination unknown (at present)
155	01773	TB of spleen-micro dx	Tuberculosis of spleen, tubercle bacilli found (in sputum) by microscopy	017	Infectious And Parasitic Diseases	0177	TB of spleen-micro dx Tuberculosis of spleen, tubercle bacilli found (in sputum) by microscopy
156	0863	Gambian trypanosomiasis	Gambian trypanosomiasis	086	Infectious And Parasitic Diseases	0863	Gambian trypanosomiasis Gambian trypanosomiasis
157	01774	TB of spleen-cult dx	Tuberculosis of spleen, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture	017	Infectious And Parasitic Diseases	0177	TB of spleen-cult dx Tuberculosis of spleen, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture
158	01775	TB of spleen-histo dx	Tuberculosis of spleen, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically	017	Infectious And Parasitic Diseases	0177	TB of spleen-histo dx Tuberculosis of spleen, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically
159	01776	TB of spleen-oth test	Tuberculosis of spleen, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]	017	Infectious And Parasitic Diseases	0177	TB of spleen-oth test Tuberculosis of spleen, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
160	01780	TB esophagus-unspec	Tuberculosis of esophagus, unspecified	017	Infectious And Parasitic Diseases	0178	TB esophagus-unspec Tuberculosis of esophagus, unspecified
161	01781	TB esophagus-no exam	Tuberculosis of esophagus, bacteriological or histological examination not done	017	Infectious And Parasitic Diseases	0178	TB esophagus-no exam Tuberculosis of esophagus, bacteriological or histological examination not done
